DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK
"Sat, 17 May 2014 00:00:00 -0400","Knudsen, Breakstone’s, Simply Kraft, and Daily Chef.",Cottage Cheese products,Potential for spoilage and/or food borne illness,Kraft Foods Group,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397901.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397904.htm
"Fri, 16 May 2014 13:47:00 -0400",Hospira,"Labetalol Hydrochloride Injection, USP",Presence of visible particulates,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397726.htm,
"Thu, 15 May 2014 00:00:00 -0400",liveGfree,Pancakes,Undeclared milk,American Waffle Company,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397781.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397866.htm
"Wed, 14 May 2014 16:17:00 -0400",Hospira,"Dobutamine Injection, USP",Presence of visible particulates,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397339.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397342.htm
"Wed, 14 May 2014 00:00:00 -0400",Bravo,Dog and Cat Food,Listeria monocytogenes,Bravo,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397362.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397363.htm
"Wed, 14 May 2014 00:00:00 -0400",Ventlab,Resuscitator bags,Possible failure of the device to deliver air,Ventlab LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397682.htm,
"Tue, 13 May 2014 00:00:00 -0400",Dragonfly,Crushed Chili Powder,Salmonella,US Trading Company,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397234.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397235.htm
"Mon, 12 May 2014 15:48:00 -0400",Stonyfield,YoBaby Peach/Pear Yogurt Cups,Potential coliform contamination,Stonyfield,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396959.htm,
"Fri, 09 May 2014 00:00:00 -0400","Princess House, Inc.",(In Spanish/En Espanol) Marissa Tangerine Appetizer plates,Product may contain excessive amounts of leachable lead and cadmium,"Princess House, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm400612.htm,
"Fri, 09 May 2014 00:00:00 -0400",Datascope,Intra-Aortic Balloon Pumps,Mechanical Failure of the Power Supply Fan Assembly,Datascope Corp/MAQUET,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396821.htm,
"Fri, 09 May 2014 00:00:00 -0400","Princess House, Inc.",Marissa Tangerine Appetizer plates,Product may contain excessive amounts of leachable lead and cadmium,"Princess House, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm399594.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm399595.htm
"Thu, 08 May 2014 00:00:00 -0400",Haque,Raisins,Undeclared sulfites,Surma Distributors LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397160.htm,
"Wed, 07 May 2014 00:00:00 -0400",Haut Livradois,Raclette and Montboissie cheeses,Salmonella,Ste Fromagere du Livradois,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396606.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396607.htm
"Tue, 06 May 2014 13:34:00 -0400",Alere,Alere INRatio2 PT/INR Professional Test Strip,significantly different test results between the Alere INRatio2 PT/INR Professional Test Strip and the local laboratory plasma INR test.,Alere Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396219.htm,
"Mon, 05 May 2014 20:59:00 -0400",Tommy Atkins,Organic Mangos,Listeria monocytogenes,Pacific Organic Produce,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396074.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396075.htm
"Mon, 05 May 2014 15:33:00 -0400","African Black Ant, Black Ant, Mojo Risen",Dietary supplement pills,Unapproved new drugs – products may contain sildenafil and tadalafil,"Eugene Oregon, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396042.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396109.htm
"Mon, 05 May 2014 00:00:00 -0400",Lily Bloom’s Kitchen,Poparoons,Undeclared Milk,Lily Bloom’s Kitchen,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396554.htm,
"Sat, 03 May 2014 00:00:00 -0400",Blue Bunny,Bordeaux Cherry Chocolate Ice cream,Undeclared eggs,"Wells Enterprises, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395864.htm,
"Fri, 02 May 2014 00:00:00 -0400",Caravelle,Chili powder,Salmonella,Anhing Corporation,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395859.htm,
"Fri, 02 May 2014 00:00:00 -0400",GemStar,Docking station that is used in conjunction with infusion pump,"Potential malfunctions that may occur with the docking
station",Hospira Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395828.htm,
"Fri, 02 May 2014 00:00:00 -0400",American Importing Co.,Cinnamon Crunch Granola,Undeclared Almonds,"American Importing Co., Inc",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm399112.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm399120.htm
"Thu, 01 May 2014 20:01:00 -0400",Noh Foods of Hawaii,Hawaiian coconut pudding (Haupia),Undeclared milk,Noh Foods of Hawaii,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395749.htm,
"Thu, 01 May 2014 00:00:00 -0400",Owl Canyon,Eggs,Salmonella,"Sixdog Investments, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395990.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395993.htm
"Tue, 29 Apr 2014 17:38:00 -0400","Roche, Tatiomax, Saluta and more","Vitamin C, Collagen and Glutathione products",Unapproved Drugs,Flawless Beauty and Skin,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395356.htm,
"Tue, 29 Apr 2014 00:00:00 -0400",Lite Fit USA,Herbal Dietary Supplement,Product contains sibutramine,Bacai Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395538.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395540.htm
"Sat, 26 Apr 2014 00:00:00 -0400",Private Selection,Chocolate Hazelnut Mascarpone Ice cream &amp; Caramel Hazelnut Fudge Truffle Ice cream,Undeclared eggs,The Kroger Co.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395463.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395463.htm
"Fri, 25 Apr 2014 13:21:00 -0400",Stonyfield,YoBaby Peach/Pear Yogurt Cups,Potential coliform contamination,Stonyfield,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395029.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm395030.htm
"Thu, 24 Apr 2014 00:00:00 -0400",Brilliant,Cake,Undeclared eggs,Domega NY International Co Ltd,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397091.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm397096.htm
"Wed, 23 Apr 2014 17:31:00 -0400",Miravalle,Ground Annato,Salmonella,"Miravalle Foods, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394670.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394671.htm
"Mon, 21 Apr 2014 17:36:00 -0400",Wegmans,Easter Bread,Undeclared egg,"Wegmans Food Markets, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394249.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394811.htm
"Mon, 21 Apr 2014 17:36:00 -0400",Nano Well-being Health,Dietary Supplement - Super Arthgold,Unapproved new drug,Nano Well-being Health Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394631.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394636.htm
"Mon, 21 Apr 2014 00:00:00 -0400","Hospira, Inc.","0.25% Marcaine™ (Bupivacaine HCl Injection, USP), 10 mL, Single-dose Vial – Preservative Free",Discolored solution with visible particles embedded in the glass,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394340.htm,
"Sat, 19 Apr 2014 00:00:00 -0400",Hickory Farms Farmstand Recipe,Chipotle Ranch Sauce,Undeclared Milk,Hickory Farms,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394062.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394064.htm
"Fri, 18 Apr 2014 18:43:00 -0400",Whole Foods,Mini Butter Croissants,Undeclared egg,Whole Foods Market Southwest Region,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394021.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394022.htm
"Fri, 18 Apr 2014 17:04:00 -0400",Hospira,"1% Lidocaine HCI Injection, USP",Presence of visible particulates,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394020.htm,
"Fri, 18 Apr 2014 00:00:00 -0400",CUBICIN,Daptomycin for injection,Presence of particulate matter,"Cubist Pharmaceuticals, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393961.htm,
"Fri, 18 Apr 2014 00:00:00 -0400","Dominex Natural Foods, LLC",AngelBowls Corkscrew Pasta and Creamy Tomato Vodka Sauce,Undeclared allergen - pine nuts,"Dominex Natural Foods, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394346.htm,
"Thu, 17 Apr 2014 17:15:00 -0400",Price Chopper,White Bean Hummus,Undeclared milk,Price Chopper Supermarkets,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393842.htm,
"Thu, 17 Apr 2014 00:00:00 -0400",Hospira,"Propofol Injectable Emulsion, USP",Visible Particulates,"Hospira, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393849.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393850.htm
"Wed, 16 Apr 2014 15:45:00 -0400",Thursday Plantation Tea Tree,Cosmetic mouthwash,Bacterial contamination,"Natural Organics, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393552.htm,
"Wed, 16 Apr 2014 15:08:00 -0400","Purina, Del&#39;s, Albers, Home Grown",Poultry feed,Low vitamin and mineral content,Purina Animal Nutrition LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393549.htm,
"Mon, 14 Apr 2014 00:00:00 -0400",Organic Traditions,Candy,Undeclared milk,"Health Matters America, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393402.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm394723.htm
"Sat, 12 Apr 2014 00:00:00 -0400",Private Selection,Strawberry Sorbet,Undeclared milk,The Kroger Co.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393215.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393217.htm
"Fri, 11 Apr 2014 12:48:00 -0400",Pipeline and Alligator,Embolization Device and Retrieval Device,Polytetrafluoroethylene (PTFE) coating applied to the delivery wire could delaminate and detach from the devices,Covidien,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392987.htm,
"Fri, 11 Apr 2014 00:00:00 -0400",Golden Smell,Meat Ball Medley,Undeclared egg,Strong America Limited,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396944.htm,
"Fri, 11 Apr 2014 00:00:00 -0400",Archer Farms,Chocolate Hazelnut Swirl Gelato,Undeclared peanuts,SINCO Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392999.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393001.htm
"Fri, 11 Apr 2014 00:00:00 -0400",YF Sesame Flavor Cracker,YF Sesame Flavor Cracker,Undeclared peanuts,Domega NY International Co Ltd,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396977.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm396982.htm
"Thu, 10 Apr 2014 00:00:00 -0400",Bissinger’s,Dark Chocolate Bunny Ears,Undeclared milk,Karl Bissinger’s LLC,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392779.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392780.htm
"Thu, 10 Apr 2014 00:00:00 -0400",Fernandez,Chile Molido Puro and Chile Rojo,Salmonella,Fernandez Chile Company Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392887.htm,
"Thu, 10 Apr 2014 00:00:00 -0400",Fernandez,(In Spanish/En Espanol)Chile Molido Puro and Chile Rojo,Salmonella,Fernandez Chile Company Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393041.htm,
"Wed, 09 Apr 2014 15:04:00 -0400",Lisy,Sweet basil (Albahaca),Salmonella,Lisy Corporation,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392650.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392657.htm
"Wed, 09 Apr 2014 00:00:00 -0400",Thinogenics,Weight loss capsules,Undeclared Sibutramine,Nature&#39;s Universe,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm393876.htm,
"Wed, 09 Apr 2014 00:00:00 -0400","Frontier, Whole Foods Market 365, Simply Organic, Nature’s Place, Mejier and Sprouts",Organic Black Peppercorns,Salmonella,Frontier Natural Products Co-op,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392585.htm,
"Tue, 08 Apr 2014 15:37:00 -0400",Grandma&#39;s,Potato and Bacon Perogies,Undeclared soy,Buffalo SAV Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392417.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392419.htm
"Tue, 08 Apr 2014 00:00:00 -0400",Abady,Cat food,Salmonella,"Robert Abady Dog Food Co.,",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392618.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392621.htm
"Mon, 07 Apr 2014 15:33:00 -0400",Trader Giotto&#39;s,Caesar Salad with Caesar Dressing,"Undeclared egg, fish (anchovy), soy and wheat","H Group, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392171.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392174.htm
"Mon, 07 Apr 2014 00:00:00 -0400",Natural Grocers,Organic Black Peppercorns,Salmonella,"Vitamin Cottage Natural Food Markets, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392330.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392332.htm
"Fri, 04 Apr 2014 21:23:00 -0400","Frontier, Sprouts, Simply Organic",Organic Black Peppercorns,Salmonella,Sprouts Farmers Market Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391991.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391993.htm
"Fri, 04 Apr 2014 20:38:00 -0400",Whole Foods,Chipotle Chicken wrap,Undeclared fish,Whole Foods Market,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391988.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391989.htm
"Fri, 04 Apr 2014 00:00:00 -0400",Swanson Health Products,Herbal supplement,Salmonella,Swanson,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm392763.htm,
"Thu, 03 Apr 2014 20:42:00 -0400",AH!LASKA,Chocolate mix,Undeclared milk,Koru Pacific Packaging Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391776.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391777.htm
"Thu, 03 Apr 2014 19:54:00 -0400",Thursday Plantation Tea Tree,Cosmetic mouthwash,Bacterial contamination,"Natural Organics, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391771.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391852.htm
"Thu, 03 Apr 2014 16:25:00 -0400",Emparedados Boricua (In Spanish/En Espanol),Chicken and Cheese (Pollo &amp; Queso) Sandwich,Undeclared eggs,Emparedados Boricua,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391762.htm,
"Thu, 03 Apr 2014 14:03:00 -0400",Emparedados Boricua,Chicken and Cheese  (Pollo and Queso) Sandwich,Undeclared eggs,Emparedados Boricua,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391688.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391691.htm
"Wed, 02 Apr 2014 11:39:00 -0400",Evita V500 and Babylog VN500,PS500 Power Supply Unit Ventilators,the batteries installed in the PS500 depleted much earlier than expected,Draeger,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391472.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391474.htm
"Tue, 01 Apr 2014 00:00:00 -0400","African Black Ant, XZen Gold, Xzone and more",Dietary Supplement,Unapproved new drug,"Nova Products, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391045.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391403.htm
"Mon, 31 Mar 2014 00:00:00 -0400",Lao Thai Nam,Salted fish,Potential to be contaminated with Clostridium botulinum,Lao Thai Nam Corp.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391226.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391227.htm
"Fri, 28 Mar 2014 21:27:00 -0400",Fresh Express,Italian Salad,Listeria monocytogenes,Fresh Express Incorporated,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391048.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391053.htm
"Fri, 28 Mar 2014 00:00:00 -0400",Elf,Herring Fillets in Wine Sauce,Undeclared Milk,Vita Food Products Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391106.htm,
"Thu, 27 Mar 2014 19:35:00 -0400",Luna,Chocolate bars,Undeclared macadamia nuts,Clif Bar and Company,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390934.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390935.htm
"Thu, 27 Mar 2014 11:23:00 -0400",Alprose,Variety of Dark chocolates,Undeclared milk,BBM Chocolate Distributors,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390844.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390846.htm
"Thu, 27 Mar 2014 00:00:00 -0400",Alli,Alli Weight Loss Product,Concerns about authenticity of product,GlaxoSmithKline (GSK) Consumer Healthcare,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm391004.htm,
"Wed, 26 Mar 2014 16:11:00 -0400",Orton Bros.,Cookies,Undeclared peanuts,Vermont Common Foods,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390772.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390773.htm
"Wed, 26 Mar 2014 15:00:00 -0400",Oscars Smokehouse Inc.,Cheese Spread,Listeria monocytogenes,Oscars Smokehouse Inc.,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390751.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390752.htm
"Wed, 26 Mar 2014 12:29:00 -0400",Bella Vi,Dietary Supplement,Products contain undeclared Sibutramine and/or combination of Sibutramine and Phenolphthalein,"Pure Edge Nutrition, LLC.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390693.htm,
"Tue, 25 Mar 2014 17:07:00 -0400","Super Fat Burner, Maxi Gold, and Esmeralda",Dietary Supplement,Unapproved new drug,New Life Nutritional Center,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390608.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390609.htm
"Sat, 22 Mar 2014 00:00:00 -0400","Parkers, Happy Farms, Central Markets, Amish Classic, more","Peanut butter, cheese, salsa, and spreads",Listeria monocytogenes,"Parkers Farm Acquisition, LLC",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm390421.htm,
"Wed, 19 Mar 2014 17:39:00 -0400",Helados La Tapatia (In Spanish/En Espanol),Ice cream products,Listeria monocytogenes,"Helados La Tapatia, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm389908.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm389758.htm
"Wed, 19 Mar 2014 15:34:00 -0400",Harry’s Farmers Market,Amberjack,Consumer illness,Harry’s Farmers Market,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm389737.htm,
"Wed, 19 Mar 2014 13:37:00 -0400",Helados La Tapatia,Ice cream products,Listeria monocytogenes,"Helados La Tapatia, Inc.",http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm389712.htm,http://wayback.archive-it.org/7993/20170406200141/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm389758.htm
