"Devices","No","","76465","Terminated","CORPAK MedSystems, Inc.","1001 Asbury Dr","","Buffalo Grove","IL","	60089-4528","United States","Voluntary: Firm initiated","Letter","Worldwide distribution in the states of NH, VT, CA and the countries of UK, Ireland, France, Austria, Norway, Sweden, New Zealand","Z-2162-2017","Class II","CORFLO, PEG Adaptor Repair Kit with ENFit Connectors, Size: 16FR;     Product Usage:  CORFLO PEG Tubes are intended for delivery of enteral nutrition, water and medications into the stomach. The PEG adapter is the connection point between the tubing and the feeding set/syringe. The adapter is designed as a replaceable component.  ","2 cases (5 units per case)","Firm is initiating voluntary correction of CORFLO PEG with ENFit. Barb connector (stem) of the adapter may break unexpectedly when exposed to stress.","02/03/2017","05/24/2017","08/05/2019","05/31/2017","Catalogue Numbers: 50-6116"
"Devices","No","","76465","Terminated","CORPAK MedSystems, Inc.","1001 Asbury Dr","","Buffalo Grove","IL","	60089-4528","United States","Voluntary: Firm initiated","Letter","Worldwide distribution in the states of NH, VT, CA and the countries of UK, Ireland, France, Austria, Norway, Sweden, New Zealand","Z-2163-2017","Class II","CORFLO PEG Kit, Pull 16FR.      Product Usage:  CORFLO PEG Tubes are intended for delivery of enteral nutrition, water and medications into the stomach. The PEG adapter is the connection point between the tubing and the feeding set/syringe. The adapter is designed as a replaceable component.  ","8 cases (2 units per case)","Firm is initiating voluntary correction of CORFLO PEG with ENFit. Barb connector (stem) of the adapter may break unexpectedly when exposed to stress.","02/03/2017","05/24/2017","08/05/2019","05/31/2017","Catalogue Numbers: 50-6016"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0794-2017","Class II","Bupivacaine HCl in 0.9% Sodium Chloride all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0795-2017","Class II","Ropivacaine HCl in 0.9% Sodium Chloride all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0796-2017","Class II","Lidocaine all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0797-2017","Class II","Nalbuphine all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0798-2017","Class II","RECK PeriCapsular injection all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0799-2017","Class II","NOVA PeriCapsular injection all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0800-2017","Class II","Ofirmev (Acetaminophen) injection all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0801-2017","Class II","Ropi/ Epi/ Clon PeriCapsular injection all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0802-2017","Class II","NICU STARTER TPN all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0803-2017","Class II","TPN Neonatal all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0804-2017","Class II","Standard Starter TPN all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0805-2017","Class II","Early TPN (Neonatal) all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0806-2017","Class II","Early Baby TPN (Neonatal) all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0807-2017","Class II","ADD HEPARIN PF 50 Units ONLY TO TPN all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0808-2017","Class II","Sufentanil Citrate all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0809-2017","Class II","Fentanyl Citrate all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0810-2017","Class II","Hydromorphone HCl all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0811-2017","Class II","Meperidine HCl all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0812-2017","Class II","Morphine Sulfate all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0813-2017","Class II","Ketamine HCl all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0814-2017","Class II","Midazolam HCl  all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0815-2017","Class II","Lorazepam HCl all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0816-2017","Class II","Methohexital Sodium all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0817-2017","Class II","Cefazolin all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0818-2017","Class II","Vancomycin HCl all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0819-2017","Class II","Penicillin G Potassium all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots within expiry"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0820-2017","Class II","Gentamicin Sulfate all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots within expiry"
"Drugs","No","","76561","Terminated","Advanced Pharma Inc.","9265 Kirby Dr","","Houston","TX","	77054-2520","United States","Voluntary: Firm initiated","E-Mail","U.S. Nationwide","D-0821-2017","Class II","Oxytocin all strengths, all dosage forms and all packaging, Rx  Only, Avella of Houston, Houston, TX 77054","","Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.","02/22/2017","05/23/2017","10/18/2017","05/31/2017","all lots within expiry"
