Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Food","No","","72034","Terminated","Tasty Delicious Bakery Inc.","9211 Ditmas Ave","","Brooklyn","NY","	11236-1711","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","New York, New Jersey","F-1524-2017","Class I","TASTY DELICIOUS brand Sugar Bun, Net Wt. 227 Grams (8 Ounces), UPC Code 8 59253 0045 7","Unknown","The product contained undeclared eggs, FD&C Yellow # 5 and FD&C Red # 40 based on sampling and analysis by New York State Department of Agriculture and Markets, plus undeclared milk based on FDA document review.","07/07/2015","02/27/2017","02/27/2017","03/08/2017","Uncoded"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1290-2017","Class II","Dr Bragg Vein Tray - RX, part number 007912-8  ","120 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    86735, 9/14/2017  87662, 7/12/2018  88455, 12/18/2017  95528, 1/3/2018  96110, 6/6/2018  99457, 7/1/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1291-2017","Class II","Dr. Casey Pack, part number AMS4313(A  ","66 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    89198, 4/22/2018  94965, 3/31/2018  95296, 2/20/2018  96567, 4/18/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1292-2017","Class II","Dr. Landi EVLT Pack, part number AMS1483(E  Dr. Landi EVLT Pack, part number AMS1483(E  ","944 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100007, 2/26/2019  100008, 2/3/2019  100009, 2/10/2019  100322, 4/2/2019  101129, 2/21/2019  84854, 12/26/2017  85111, 12/1/2017  86047, 12/19/2017  86791, 5/7/2018  88616, 5/13/2018  88617, 6/11/2018  88845, 6/12/2018  89076, 10/22/2018  89175, 10/7/2018  89568, 11/9/2018  89715, 11/25/2018  94567, 10/23/2018  97120, 12/7/2018  97562, 11/27/2018  97771, 11/27/2018  98014, 11/11/2018  98014, 11/11/2018  98160, 2/22/2018  98161, 11/21/2018  98162, 11/30/2018  98494, 2/13/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1293-2017","Class II","Dr. Newman Surgical Procedure Pack, part number PSS1689(A  ","24 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date      88547, 1/7/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1294-2017","Class II","ENT Pack, part number AMS3237(A  ENT Pack, part number AMS4214  ","390 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84530, 5/25/2018  84588, 5/12/2018  85139, 7/14/2018  85655, 8/1/2018  86310, 9/26/2018  86480, 9/3/2018  86749, 9/21/2018  87287, 8/11/2019  88184, 9/4/2018  88318, 11/19/2018  88647, 10/5/2018  89495, 9/30/2019  89589, 12/10/2018  95103, 1/2/2019  96194, 1/18/2019  96922, 5/11/2019  97787, 6/9/2019  98676, 6/27/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1295-2017","Class II","Extremity Pack, part number AMS3240  Extremity Pack, part number AMS4764  Extremity Pack, part number AMS4788(A  Extremity Pack, part number PSS1798(A  Extremity Pack, part number PSS1798(A  Extremity Pack, part number PSS1798(A  Extremity Pack, part number PSS1842(A  Extremity Pack, part number PSS1842(A  Extremity Pack, part number PSS1842(A  Extremity Pack, part number PSS1842(A  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part numbre PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706  Extremity Pack, part number PSS2706(A  Extremity Pack, part number PSS2706(A  Extremity Pack, part number PSS2706(A  Extremity Pack, part number PSS2706(A","810 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100226, 9/11/2019  101400, 10/7/2019  84373, 5/28/2018  84678, 6/8/2018  84896, 5/26/2018  84959, 7/29/2018  85470, 2/23/2017  85505, 7/23/2018  85547, 8/23/2018  85695, 7/8/2018  85846, 8/5/2018  86258, 9/19/2018  86509, 9/28/2018  86663, 8/11/2019  86686, 9/9/2018  86908, 9/13/2018  87155, 9/16/2018  87730, 7/5/2017  87968, 9/6/2018  88008, 7/1/2017  88862, 2/7/2018  89394, 11/15/2017  89546, 7/21/2017  89832, 12/29/2018  95313, 9/16/2019  95453, 1/22/2019  95880, 6/12/2019  96000, 1/6/2019  96383, 5/25/2018  96384, 5/13/2018  96923, 5/1/2019  97709, 5/1/2019  99376, 6/7/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1296-2017","Class II","Extremity Pack (1344), part number AMS6561  ","60 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    101250, 10/8/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1297-2017","Class II","Extremity Pack-N Brunswick, part number PSS1866(A  ","10 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84476, 7/21/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1298-2017","Class II","Eye Plastic Tray, part number PSS1931(A  ","310 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84566, 3/8/2017  85861, 7/5/2017  86513, 8/27/2017  88308, 11/30/2017  88550, 11/12/2017  88986, 11/1/2017  96822, 2/17/2018  97615, 2/5/2018  97993, 7/9/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1299-2017","Class II","Eye Tray, part number PSS1834  Eye Tray, part number PSS1834(A  ","310 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100671, 9/28/2019  101398, 10/13/2019  84475, 5/26/2018  86027, 9/2/2018  87239, 9/5/2018  89280, 11/16/2018  95047, 1/24/2019  96991, 6/29/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1300-2017","Class II","Facial Pack	, part number AMS6501  ","24 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    101262, 5/9/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1301-2017","Class II","Facial Plastic Pack, part number AMS3327(C  ","15 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    86349, 5/22/2017  89085, 2/12/2017  101415, 4/2/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1302-2017","Class II","Facial Tray, part number PSS1558(A  ","84 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    101651, 10/15/2019  84873, 6/3/2018  87601, 8/25/2018  87884, 9/30/2018  88601, 10/9/2018  89542, 12/29/2018  95493, 1/3/2019  96353, 1/31/2019  97496, 6/29/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1303-2017","Class II","Foot Pack, part number AMS3637  ","40 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84442, 5/17/2017  84757, 5/17/2017"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1304-2017","Class II","General Laparoscopy Pack, part number AMS4798  General Laparoscopy Pack, part number AMS4798(A  ","36 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84121, 6/8/2018  95178, 9/28/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1305-2017","Class II","General Pack, part number AMS2967(A  General Pack, part number AMS3239(A  General Pack, part number AMS3709(B  General Pack, part number AMS5341  General Pack, part number AMS5694  ","1501 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100415, 9/23/2019  100737, 9/30/2019  100981, 10/20/2019  101069, 9/6/2019  101739, 10/19/2019  101816, 10/14/2019  83797, 5/12/2018  84203, 5/26/2018  84668, 5/17/2018  84793, 2/3/2019  85141, 6/8/2018  85421, 7/28/2018  85504, 8/30/2018  86008, 7/8/2018  86260, 9/9/2018  86481, 9/5/2018  86586, 9/27/2018  86774, 8/8/2018  86837, 9/12/2018  87291, 9/30/2018  87456, 9/30/2018  87754, 1/7/2019  88321, 9/6/2018  88648, 12/29/2018  88657, 12/2/2018  88764, 10/8/2018  89333, 12/25/2018  89429, 12/29/2018  94713, 12/14/2018  94739, 1/25/2019  94783, 12/16/2018  95286, 11/12/2018  95349, 1/10/2019  95432, 1/24/2019  95459, 1/21/2019  95928, 1/23/2019  95999, 3/9/2019  96009, 1/7/2019  96501, 1/6/2019  96934, 5/30/2019  97201, 5/5/2019  97338, 5/13/2019  97459, 6/4/2019  97854, 6/14/2019  98176, 6/29/2019  98263, 6/11/2019  98677, 6/3/2019  99291, 6/12/2019  99385, 6/11/2019  99682, 6/29/2019  99712, 6/5/2019  99889, 9/4/2019  99926, 9/27/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1306-2017","Class II","General Plastic Pack, part number PSS2432(A  ","10 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    95325, 6/18/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1307-2017","Class II","General Plastics Pack, part number 008617-1","465 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    85096, 12/11/2017  85458, 12/20/2017  88364, 12/27/2017  89172, 9/3/2018  95260, 9/20/2018  95790, 9/9/2018  96288, 9/18/2018  96562, 9/20/2018  97526, 9/27/2018  97560, 9/13/2018  99232, 2/1/2019  99232, 2/1/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1308-2017","Class II","General Surgery Pack, part number PSS1380(A  ","80 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84680, 5/19/2018  85462, 8/6/2018  86849, 8/16/2018  87483, 8/11/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1309-2017","Class II","GYN Lap Pack, part number PSS2194(B  ","5 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    97553, 4/25/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1310-2017","Class II","GYN Pack, part number AMS4013(A    ","20 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date      83798, 5/17/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1311-2017","Class II","Hand Pack, part number AMS3640  Hand Pack, part number AMS4213(A  Hand Pack, part number AMS4311(A  Hand Pack, part number AMS5343  Hand Pack., part number PSS1843(A  ","102 6 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100610, 8/6/2018  84646, 5/12/2017  84692, 7/28/2017  84730, 5/18/2017  84851, 6/1/2017  84859, 2/28/2017  85509, 7/1/2017  86309, 8/26/2018  86748, 8/17/2018  86839, 8/2/2018  86937, 10/14/2017  87631, 10/5/2017  87866, 9/15/2018  88208, 4/6/2017  88209, 7/31/2017  88266, 10/29/2018  88267, 1/5/2020  88279, 1/3/2019  88402, 11/2/2017  88875, 10/31/2017  89734, 12/16/2017  94987, 3/21/2018  95112, 2/2/2018  96198, 2/10/2018  96608, 1/7/2018  97288, 2/7/2018  97796, 5/6/2018  98564, 3/19/2018  99383, 5/11/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1312-2017","Class II","Hand Tray, part number PSS2365(F  Hand Tray, part number PSS2365(G  ","1416 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    84418, 1/30/2017  85478, 5/15/2017  85479, 5/21/2017  86212, 1/27/2017  86213, 1/27/2017  86630, 1/14/2017  87353, 1/24/2017  87946, 1/30/2017  88345, 2/22/2017  89564, 2/19/2017  94774, 1/17/2017  95066, 1/30/2017  95322, 1/25/2017  95854, 2/18/2017  96363, 2/10/2017  96634, 2/7/2018  97251, 2/7/2018  97325, 2/18/2018  98448, 2/10/2018  98449, 5/12/2018  98450, 10/24/2018  98451, 10/24/2018  98452, 10/31/2018  98453, 10/30/2018  98576, 10/20/2018  98577, 4/16/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1313-2017","Class II","Head Pack, part number PSS1934(B  ","40 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    87600, 8/30/2018  87943, 11/21/2018  89456, 12/29/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1314-2017","Class II","Head/Neck Pack, part number AMS6121    ","24 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    100105, 6/21/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1315-2017","Class II","Hernia Pack, part number AMS3859  ","228 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    101167, 5/30/2019  87349, 6/20/2018  88830, 9/11/2018  89510, 11/29/2018  94616, 11/15/2018  94704, 11/24/2018  95209,11/25/2018  95934, 1/15/2019  97409, 3/6/2019  99486, 3/12/2019"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1316-2017","Class II","Hip Pack (1347), part number AMS6564  ","40 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    101253, 10/15/2018"
"Devices","No","","76280","Terminated","Windstone Medical Packaging, Inc.","1602 4th Ave N","","Billings","MT","	59101-1521","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributed in AZ, CA, CO, CT, FL, GA, IL, IN, KS, LA, MA, MD, MI, MN, MO, NC, ND, NE, NJ, NV, OH, PA, TX, UT, VA, and WA.","Z-1317-2017","Class II","HSG Pack, part number PSS3287  ","300 kits","The Medtronic COVER LIGHT HANDLE DISPOSABLE GLOVES of the custom Aligned Medical Solutions (AMS) kits were recalled because gloves may contain splits or holes compromising sterility.","01/11/2017","02/28/2017","05/03/2017","03/08/2017","Lot number and expiration date    86441, 8/16/2018  87951, 12/1/2018  89639, 12/29/2018  94599, 1/21/2019  94870, 11/19/2018  99799, 10/7/2019"
