Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Biologics","No","","72624","Terminated","Biolife Plasma Services","540 Center Dr NW","","Walker","MI","	49544-6920","United States","Voluntary: Firm Initiated","Other","Austria; California","B-0153-16","Class II","Source Plasma","111 units","Blood products, collected from a donor considered to be at risk for variant Creutzfeldt- Jacob Disease (vCJD), were distributed.","09/24/2015","12/03/2015","12/03/2015","12/09/2015","11GMIF5491; 11GMIF3831; 11GMIF3151; 11GMIF2081; 11GMIF1074; 11GMIE3211; 11GMIE2196; 11GMIE1111; 11GMIH0195; 11GMIG6775; 11GMIG5914; 11GMIG4160; 11GMIG3246; 11GMIG1941; 11GMIG1426; 11GMIF9842; 11GMIF8332; 11GMIF7757; 11GMIE0450; 11GMID9303; 11GMID8188; 11GMID7131; 11GMID6204; 11GMID4318; 11GMID3291; 11GMID0548; 11GMIC9890; 11GMIC8613; 11GMIC7957; 11GMIC5640; 11GMIC4459; 11GMIF6550; 11GMIC3611; 11GMIC2826; 11GMIC0854; 11GMIB9593; 11GMIB8809; 11GMIB8048; 11GMIB7187; 11GMIB6201; 11GMIB5499; 11GMIB4435; 11GMIB3872; 11GMIA6037; 11GMIA4885; 11GMID5121; 11GMIA4334; 11GMIA3146; 11GMIA2732; 11GMIA1826; 11GMIA1344; 11GMIA0434; 10GMII2361; 10GMII1887; 10GMIH9965; 10GMIH9219; 10GMIH7916; 10GMIH7214; 10GMIH6395; 10GMIH5525; 10GMIH3899; 10GMIH1718; 10GMIH0893; 10GMIG9284; 10GMIG8826; 10GMIG7970; 10GMIG6672; 10GMIG5791; 10GMIG4580; 10GMIG3778; 10GMIG2986; 10GMIG2538; 10GMIG1763; 10GMIF9975; 10GMIF9159; 10GMIF7724; 10GMIF7445; 10GMIF6487; 10GMIF5892; 10GMIF5120; 10GMIF4661; 10GMIF3176; 10GMIF1983; 10GMIF1487; 10GMIF0744; 10GMIF0017; 10GMIE8257; 10GMIE6550; 10GMIE5799; 10GMIE4981; 10GMIE2012; 10GMIE1386; 10GMIE0661; 10GMID9758; 10GMID8453; 10GMID7169; 10GMID6370; 10GMID5568; 10GMID4569; 10GMIB3569; 10GMIB6436; 10GMIC0168; 10GMIC0915; 10GMIC2829; 10GMIC3583; 10GMIC5543; 10GMIC6514; 10GMIC7444; 10GMIC8344; 10GMID0305; 10GMID3277"
"Biologics","No","","72635","Terminated","OneBlood, Inc.","3451 Northlake Blvd","","Lake Park","FL","	33403-1700","United States","Voluntary: Firm Initiated","FAX","Florida","B-0154-16","Class II","Red Blood Cells","1 unit","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","10/16/2015","12/03/2015","12/03/2015","12/09/2015","2304073"
"Food","No","","72638","Terminated","Brookshire Brothers LTD-Central Bakery Plant","2111 Spence St","","Lufkin","TX","	75904-1321","United States","Voluntary: Firm Initiated","E-Mail","Texas","F-0299-2016","Class II","David's Gourmet Chocolate Chunk Pecan Cookie 10 count NET WT 15 oz (0.94 lb) packed in white cardboard box","192 packages","Plastic found in cookie dough.","11/11/2015","12/03/2015","03/29/2016","12/09/2015","UPC 600600639; 11/04/15 through 11/11/15"
"Biologics","No","","72679","Terminated","United Blood Services","6220 E Oak St","","Scottsdale","AZ","	85257-1101","United States","Voluntary: Firm Initiated","Other","Switzerland","B-0134-16","Class II","Blood and Blood Products for Reprocessing","1 unit","Blood product, collected from a donor for whom donor suitability was not adequately determined, was distributed.  ","10/12/2015","12/03/2015","12/03/2015","12/09/2015","W041014135745J"
"Biologics","No","","72431","Terminated","American National Red Cross (The)","4737 University Dr","Building 3","Durham","NC","	27707-3460","United States","Voluntary: Firm Initiated","Telephone","nationwide","B-0162-16","Class III","Cryoprecipitated AHF, Pooled","177 units","Blood products, collected using an improper arm scrub, were distributed.","08/05/2015","12/03/2015","12/03/2015","12/09/2015","W20121547850200H, W20121547951800M, W20121553008500Q, W20121591137900C, W20121591138400I, W20121591139200I, W201215911410009, W20121591144800I, W20121591145700G, W201215911485008, W20121591152200U, W20121591169800J, W20121591169900H, W201215911761000, W20121591176900L, W20121591177700L, W20121591179400J, W20121591179800B, W201215911805008, W201215911806006, W20121591181800Z, W201215911821008, W20121591188500D, W201215911920002, W201215911975009, W201215911986003, W20121591200600H, W20121591201200L, W20121591203900*, W201215912106009, W20121591211200D, W201215912117003, W201215912118001, W201215912206001, W201215912212005, W201215912213003, W20121591221700W, W201215912357008, W201215912366006, W201215912375004, W201215912376002, W201215912381008, W20121591240100W, W20121591242100O, W20121591242700C, W20121591244300C, W20121591248800N, W20121591249200V, W20121591250300K, W20121591250800A, W20121591251200I, W20121591252000I, W201215912541008, W201215912542006, W20121591255600V, W20121591258900D, W201215912779001, W201215912783009, W20121591280900L, W20121591281100X, W20121591284000N, W20121591297900M, W201215913011007, W20121591303200Y, W20121591305300O, W20121591308200E, W20121591308300C, W20121591314100O, W20121591314600E, W201215913168002, W201215913185000, W201215913190006, W201215913191004, W20121591328800N, W20121591329800J, W20121591333200A, W201215913333008, W20121591336200Z, W20121591337800J, W20121591344700P, W20121591344900L, W20121591347700D, W20121591347800B, W20121591354200R, W20121591357100H, W20121591363400J, W20121591363600F, W20121591367000B, W201215913671009, W20121591369200*, W201215913728007, W20121591373200F, W20121591373300D, W201215913739001, W20121591374100D, W201215913743009, W201215913746003, W20121591376500Y, W20121591377400W, W20121591384900Q, W20121591387300Q, W20121591388600G, W20121591388700E, W20121591398000K, W201215914063004, W201215914064002, W20121591408800N, W20121591409900H, W20121591410300K, W201215914209000, W201215914215004, W20121591425400R, W20121591425500P, W20121591428300H, W201215914448007, W201215914463009, W201215914491001, W201215914528007, W201215914536007, W201215914537005, W20121591454200B, W20121591455800W, W20121591460200J, W20121591464500Y, W20121591466100Y, W20121591471800W, W20121591472400*, W20121591473500U, W20121591474400S, W20121591476700E, W20121591476800C, W20121591482400S, W20121591482800K, W20121591485500E, W201215914868004, W20121591487000G, W20121591492800C, W20121591492900A, W201215915089005, W20121591509000J, W201215915095009, W201215915102006, W201215915113000, W20121591514200R, W20121591514400N, W20121591514700H, W20121591515100P, W20121591515500H, W20121591516200J, W20121591521900H, W20121591523300L, W20121591523600F, W20121591524100L, W20121591527700Y, W20121591528400*, W20121591528500Y, W201215915370003, W20121591539800G, W20121591540400F, W20121591540500D, W201215915417005, W201215915432007, W201215915434003, W20121591543700Y, W20121591544700U, W201215915451001, W20121591545200, W20121591546600O, W20121591547100U, W20121591547500M, W20121591548400K, W20121591548500I, W20121591551800W, W201215915522003, W20121591554800K, W20121591555300Q, W20121591567200C"
"Biologics","No","","72431","Terminated","American National Red Cross (The)","4737 University Dr","Building 3","Durham","NC","	27707-3460","United States","Voluntary: Firm Initiated","Telephone","nationwide","B-0163-16","Class III","Red Blood Cells, Leukocytes Reduced","103 units","Blood products, collected using an improper arm scrub, were distributed.","08/05/2015","12/03/2015","12/03/2015","12/09/2015","W20121547858300K, W20121543798300L, W20121545635200Z, W201215456397009, W201215456413004, W20121545644500P, W20121547533000, W20121547775400U, W20121547775800M, W20121547776000Y, W20121547776300S, W20121547776900G, W20121547777200Q, W20121547777800E, W20121547782500W, W20121547782800Q, W20121547783200Y, W20121547784300S, W20121547784600M, W20121547850200H, W20121547851300B, W201215478522009, W20121547857500K, W20121547858000Q, W20121547858600E, W20121547858700C, W20121547859000M, W201215478598006, W201215478603007, W20121547861500*, W20121547864500O, W20121547864900G, W20121547865600I, W20121547866000Q, W20121547866500G, W20121547867200I, W20121547919500S, W20121547927900K, W20121547928500O, W20121547928900G, W20121547929200Q, W20121547929400M, W20121547951400U, W20121547951800M, W20121547953300O, W20121547954500G, W20121547954700C, W20121547955100K, W201215479558006, W20121547956400A, W201215479567004, W20121547957100C, W20121547958700X, W201215479590006, W20121547960600M, W20121547963000M, W20121548024200A, W201215480245004, W20121548025000A, W201215480252006, W20121548026500X, W20121548033900T, W20121548075700U, W201215481134002, W201215481142002, W20121548115600R, W20121548116100X, W20121548117700H, W20121548117900D, W20121548118400J, W20121548119300H, W201215481212006, W20121548121600Z, W20121548122700T, W20121548126800B, W20121548169300E, W20121548210800R, W20121548355100A, W20121548421600O, W201215529561001, W20121553008500Q, W20121553009200S, W20121553010300H, W20121553011000J, W201215530132007, W20121553052200G, W20121553052500A, W201215530526008, W201215530529002, W20121553053200C, W201215530534008, W201215530538000, W20121553054000C, W201215530543006, W201215530553002, W20121553055600X, W20121553055700V, W20121553056300Z, W20121553056900N, W20121553057300V, W20121553057900J, W20121553120200W, W20121554500600I"
"Biologics","No","","72431","Terminated","American National Red Cross (The)","4737 University Dr","Building 3","Durham","NC","	27707-3460","United States","Voluntary: Firm Initiated","Telephone","nationwide","B-0164-16","Class III","Cryoprecipitated AHF","31 units","Blood products, collected using an improper arm scrub, were distributed.","08/05/2015","12/03/2015","12/03/2015","12/09/2015","W20121539070600A, W20121541161900, W20121541247900C, W20121541510300S, W20121541511700G, W201215415571009, W20121541560600J, W20121541675300I, W20121543672600Y, W20121543673300, W20121543673700S, W20121543674200Y, W20121543674300W, W201215436787008, W20121543740700B, W20121543843300S, W201215447952003, W20121544802400U, W201215453514005, W20121545360800U, W20121545604800E, W20121545625000A, W20121545625700X, W20121545627200Z, W20121545627500T, W20121547533000, W20121547582100Z, W201215476914009, W20121547757800U, W20121547963000M, W20121553009200S"
"Biologics","No","","72431","Terminated","American National Red Cross (The)","4737 University Dr","Building 3","Durham","NC","	27707-3460","United States","Voluntary: Firm Initiated","Telephone","nationwide","B-0165-16","Class III","Plasma Cryoprecipitated Reduced","7 units","Blood products, collected using an improper arm scrub, were distributed.","08/05/2015","12/03/2015","12/03/2015","12/09/2015","W20121538889100S, W20121538992500O, W201215390500001, W20121544687300H, W201215449392003, W20121545618500X, W20121547953300O"
"Biologics","No","","72513","Terminated","Blood Systems, Inc.  dba UBS -Coast","2223 Eastman Ave Ste A","","Ventura","CA","	93003-8050","United States","Voluntary: Firm Initiated","Telephone","California","B-0068-16","Class III","Apheresis Red Blood Cells, Leukocytes Reduced, Irradiated","23 units","Apheresis blood products, incorrectly labeled as having an extended expiration date, were distributed.","09/14/2015","12/02/2015","12/02/2015","12/09/2015","W142815035077T; W142815035036A; W1428150253914 (double collection); W142815034392N; W142815029164*; W142815028720S; W142815035245T; W1428150287388; W142815033492V; W142815034081G; W1428150281106; W1428150254482; W142815035165T(double collection); W142815034355X(double collection);  W142815034356V; W142815029164*; W142815025343K; W142815034469D (double collection); W142815025558R"
"Biologics","No","","72546","Terminated","Arc Blood Services, New England Region","180 Rustcraft Rd Ste 115","","Dedham","MA","	02026-4551","United States","Voluntary: Firm Initiated","Telephone","New Hampshire","B-0112-16","Class III","Red Blood Cells, Leukocytes Reduced","1 unit","Misbranded Red Blood Cells were distributed.","09/14/2015","12/02/2015","12/02/2015","12/09/2015","W200415241799"
"Biologics","No","","72561","Terminated","HCSC-Blood Center","1465 Valley Center Pkwy","","Bethlehem","PA","	18017-2265","United States","Voluntary: Firm Initiated","Letter","PA","B-0130-16","Class III","Red Blood Cells","1 unit","Blood products, collected from a donor who may have received or had close contact with a smallpox vaccination, were distributed.","09/29/2015","11/27/2015","11/27/2015","12/09/2015","W050911047063"
"Biologics","No","","72561","Terminated","HCSC-Blood Center","1465 Valley Center Pkwy","","Bethlehem","PA","	18017-2265","United States","Voluntary: Firm Initiated","Letter","PA","B-0131-16","Class III","Fresh Frozen Plasma","1 unit","Blood products, collected from a donor who may have received or had close contact with a smallpox vaccination, were distributed.","09/29/2015","11/27/2015","11/27/2015","12/09/2015","W050911047063"
"Biologics","No","","72622","Terminated","American Natl Red Cross Mid Atlantic Region","611 W Brambleton Ave","","Norfolk","VA","	23510-1004","United States","Voluntary: Firm Initiated","Telephone","North Carolina; Ohio; Pennsylvania; Indiana; West Virginia; Alabama; District of Columbia; Kentucky; New Jersey; Virginia; Maryland; South Carolina","B-0135-16","Class III","Red Blood Cells, Leukocytes Reduced, Irradiated","2  units","Blood products, collected in a manner that may have compromised the sterility of the products, were distributed.","09/26/2015","12/03/2015","12/03/2015","12/09/2015","W202915180232; W202915236628"
"Biologics","No","","72622","Terminated","American Natl Red Cross Mid Atlantic Region","611 W Brambleton Ave","","Norfolk","VA","	23510-1004","United States","Voluntary: Firm Initiated","Telephone","North Carolina; Ohio; Pennsylvania; Indiana; West Virginia; Alabama; District of Columbia; Kentucky; New Jersey; Virginia; Maryland; South Carolina","B-0136-16","Class III","Red Blood Cells, Leukocytes Reduced","76 units","Blood products, collected in a manner that may have compromised the sterility of the products, were distributed.","09/26/2015","12/03/2015","12/03/2015","12/09/2015","W202915179317; W202915179320; W202915179323; W202915179329; W202915199493; W202915199499; W202915237503; W202915237518; W202915237530; W202915237533; W202915180228; W202915180235; W202915225510; W202915225515; W202915225518; W202915237338; W202915237342; W202915237345; W202915237362; W202915237373; W202915180290; W202915180292; W202915180301; W202915180311; W202915180319; W202915225246; W202915225255; W202915195749; W202915195753; W202915225371; W202915225376; W202915225380; W202915225387; W202915225390; W202915180385; W202915180392; W202915225422; W202915225433; W202915225436; W202915225448; W202915225460; W2029152254710; W202915225476; W202915236623; W202915236629; W202915225984; W202915225986; W202915225988; W202915225991; W202915225994; W202915226647; W202915226648; W202915226656; W202915226659; W202915226667; W202915226671; W202915226676; W202915226020; W202915226024; W202915226043; W202915226049; W202915226765; W202915226773; W202915226781; W202915226787; W202915226793; W202915179335; W202915195761;  W202915195768; W202915238904; W202915238912; W202915238914;  W202915238918; W202915238927; W202915238931; W202915238934"
"Biologics","No","","72622","Terminated","American Natl Red Cross Mid Atlantic Region","611 W Brambleton Ave","","Norfolk","VA","	23510-1004","United States","Voluntary: Firm Initiated","Telephone","North Carolina; Ohio; Pennsylvania; Indiana; West Virginia; Alabama; District of Columbia; Kentucky; New Jersey; Virginia; Maryland; South Carolina","B-0137-16","Class III","Plasma Frozen within 24 hours (FP24)","34 units","Blood products, collected in a manner that may have compromised the sterility of the products, were distributed.","09/26/2015","12/03/2015","12/03/2015","12/09/2015","W202915179317; W202915179329; W202915199493; W202915237533; W202915180228; W202915225510; W202915225515; W202915237342; W202915237345; W202915237362; W202915180311; W202915225246; W202915225255; W202915225376; W202915225380; W202915225387; W202915225390; W202915180385; W202915180392; W202915225436; W202915225448; W202915225471; W202915225476; W202915236629; W202915225984; W202915225986; W202915225991; W202915226648; W202915226667; W202915226676; W202915226049; W2029151733100; W202915179335; W202915195771"
"Biologics","No","","72635","Terminated","OneBlood, Inc.","3451 Northlake Blvd","","Lake Park","FL","	33403-1700","United States","Voluntary: Firm Initiated","FAX","Florida","B-0155-16","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","10/16/2015","12/03/2015","12/03/2015","12/09/2015","2304073"
"Drugs","No","","72647","Terminated","Northwind Pharmaceuticals LLC","9402 Uptown Dr Ste 1100","","Indianapolis","IN","	46256-1042","United States","Voluntary: Firm Initiated","E-Mail","Nationwide","D-0485-2016","Class III","Prednisone 20 mg, Tablet, 10-count bottle, Rx only, Mfg by: HIKMA Pharmaceuticals PO BOX 182400 Amman 11118 Jordan. Dist By: West-Ward Pharmaceuticals Corp., Eatentown, NJ 07724 USA, Repackaged By: Northwind Pharmaceuticals, Indianapolis, IN 46256. NDC 51655-320-53","40 Bottles","Labeling: Not elsewhere classified. NDC number is incorrect on the container.","11/10/2015","12/02/2015","03/29/2017","12/09/2015","Lot # NW 46400021, Exp 03/2018"
"Biologics","No","","72673","Terminated","Plasma Biological Services Inc","404 Ashe St","","Johnson City","TN","	37604-6704","United States","Voluntary: Firm Initiated","E-Mail","North Carolina","B-0141-16","Class III","Source Plasma","5 units","Blood products, collected from a donor whose suitability to donate was not adequately determined, were distributed.","09/30/2015","12/03/2015","12/03/2015","12/09/2015","15JCTT6209; 15JCTT5806; 15JCTT5120; 15JCTT1731; 15JCTT5011"
"Biologics","No","","72674","Terminated","Plasma Biological Services, Inc","3201 Gallatin Pike","","Nashville","TN","	37216-3037","United States","Voluntary: Firm Initiated","E-Mail","North Carolina","B-0140-16","Class III","Source Plasma","1 unit","Blood product, collected from a donor whose suitability to donate was not adequately determined, was distributed.","09/11/2015","12/03/2015","12/03/2015","12/09/2015","15NTNA1249"
"Biologics","No","","72676","Terminated","Plasma Biological Services Inc","4798 Summer Ave","","Memphis","TN","	38122-4732","United States","Voluntary: Firm Initiated","E-Mail","North Carolina","B-0139-16","Class III","Source Plasma","10 units","Blood products, collected from a donor for whom donor suitability was not adequately determined, were distributed.","09/11/2015","12/03/2015","12/03/2015","12/09/2015","15MEMC6593; 15MEMC6020; 15MEMC5429; 15MEMD1605; 15MEMD0206; 15MEMC8551; 15MEMC4352; 15MEMC4029; 15MEMC3057; 15MEMC2754"
"Biologics","No","","72678","Terminated","Plasma Biological Services Inc","404 Ashe St","","Johnson City","TN","	37604-6704","United States","Voluntary: Firm Initiated","E-Mail","North Carolina","B-0138-16","Class III","Source Plasma","1 unit","Blood product, collected from a donor whose suitability to donate was not adequately determined, was distributed.","09/11/2015","12/03/2015","12/03/2015","12/09/2015","15JCTT2633"
